id,documentId,name,type,phone,whatsapp,openingHour,address,nonStop,latitude,longitude,promoted,createdAt,updatedAt,publishedAt,locale
9979,y0552faza6a85xghv7ekeye5,Zeytun metro Neftçilər 1,PHARMACY,+994502731193,,8:00-23:00/7,"Bakı şəh., Nizami ray., Q.Qarayev pr. (metronun içi- McDonald's çıxışı)",False,40.41038209,49.94348399,False,2025-06-04T20:13:06.823Z,2025-11-19T12:56:27.235Z,2025-11-19T12:56:27.632Z,az
10101,v200wofo02p26dudz1trm9d5,Zəfəran Cəlilabad,PHARMACY,+994252453838;+994554558164,,8:00-24:00/7,"Cəlilabad şəh., Bakı-Astara şosesi",False,39.22500767,48.51994053,False,2025-06-04T20:13:07.920Z,2025-11-19T12:56:31.151Z,2025-11-19T12:56:31.401Z,az
9919,osd0a6aubttkkng1fau76kgq,Aloe Badamdar,PHARMACY,+994992044484,,,"Səbail ray., Badamdar qəsəbəsi,1-ci yaşayış massivi,Badamdar şossesi 5 (Caspian İnternational Hospital yaxınlığı)",False,40.34277285,49.81014995,False,2025-06-04T20:13:09.297Z,2025-11-19T12:56:25.437Z,2025-11-19T12:56:25.901Z,az
9962,u148uvzog9zzyj331xba04lu,Zəfəran 20 Yanvar,PHARMACY,+994554556951;+994124318700,,9:00-23:00/7,"Bakı şəh., Yasamal ray., Zərdabi pr. ilə M.Həsənov küç. kəsişməsi, məh. 3165 (Azərsu ilə üzbəüz)",False,40.40408904,49.80633186,False,2025-06-04T20:13:03.860Z,2025-11-19T12:56:26.744Z,2025-11-19T12:56:27.152Z,az
10122,s8s21i3osomobz8002xrn0sa,Buta Bayıl 2,PHARMACY,+994552080086;+994124911367,,9:00-23:00/7,"Bakı şəh., Səbail ray., Ə.Yaqubov küç., 6",False,40.34087697,49.83679582,False,2025-06-04T20:13:03.922Z,2025-11-19T12:56:31.673Z,2025-11-19T12:56:31.898Z,az
8601,b5vp3oexaq744p4s54wyvvej,Universal Pharma,PHARMACY,+994773333030,,,"Bakı şəhəri, Yasamal rayonu, İsmayılbəy Qutqaşınlı küçəsi, 50",False,40.37,49.82,False,2025-08-05T05:50:10.007Z,2025-08-05T05:51:28.504Z,2025-08-05T05:51:28.537Z,az
9995,w5qg941vmjvwj9oom0ixcg1t,Vita Əcəmi 1,PHARMACY,+994555054847,+994555054847,,"Bakı şəh., M.Cəfərov küç., ev 16",False,40.40913084,49.81310857,False,2025-06-04T20:13:04.241Z,2025-11-19T12:56:27.894Z,2025-11-19T12:56:28.411Z,az
10037,gowwipjh3uzkggcwg11jskmf,Aloe Bravo Şəmkir,PHARMACY,+994552137744,,9:00-22:00/7,"Şəmkir şəh., Bakı-Qazax şossesinin sağ kənarı, 1 (Bravo marketin içində)",False,40.85358573,46.03088054,False,2025-06-04T20:13:07.615Z,2025-11-19T12:56:29.674Z,2025-11-19T12:56:30.034Z,az
9950,i0458ujgf3p6v2aqgp87v83p,Kaspian 24/7,PHARMACY,+994513330407;+994708777999;+994124980407,,24/7,"Bakı şəh., Səbail ray., Bülbül pr., 16",True,40.37185042,49.84493362,False,2025-06-04T20:13:03.893Z,2025-11-19T12:56:25.960Z,2025-11-19T12:56:26.891Z,az
9970,dzzuxko93w529kc1xkimib46,Zəfəran BALZAM,PHARMACY,+994554558126;+994123424719,,9:00-22:00/7,"Xırdalan şəh., M.Ə.Rəsulzadə küç., B1",False,40.45337382,49.75049663,False,2025-06-04T20:13:04.003Z,2025-11-19T12:56:27.155Z,2025-11-19T12:56:27.453Z,az
10140,j3uls1lvlp3re0rk2t757axb,Dokta 597 Bərdə,PHARMACY,+994515909773;+994202055986,,,"Bərdə şəh., Ü.Hacıbəyov küç., 12",False,40.37562419,47.11633877,False,2025-06-04T20:13:04.245Z,2025-11-19T12:56:32.060Z,2025-11-19T12:56:32.356Z,az
10113,qex2wpmvvjxr8dh6in949nqv,General,PHARMACY,+994554558107;+994123717740,,9:00-23:00/7,"Bakı şəh., Xətai ray., X.Məmmədov küç., 32A",False,40.37084383,49.95572082,False,2025-06-04T20:13:07.426Z,2025-11-19T12:56:31.411Z,2025-11-19T12:56:31.784Z,az
9923,ub3jrwv0fn7gbqsjuf1vo690,British Pharmacy,PHARMACY,+994125304691;+994502551238,,8:00-22:00/7,"Bakı şəh., Yasamal ray., Tbilisi pr.,147 A",False,40.40019978,49.810344,False,2025-06-04T20:13:03.820Z,2025-11-19T12:56:25.496Z,2025-11-19T12:56:25.965Z,az
9928,dyhzdzpwmy62tf922y8dkofp,Dokta 875 Fizuli,PHARMACY,+994505799106;+994263150037,,,"Füzuli şəh., BalaBəhmənli kəndi (yolun üstündə)",False,39.55703057,47.56206513,False,2025-06-04T20:13:09.346Z,2025-11-19T12:56:25.990Z,2025-11-19T12:56:26.468Z,az
9972,dvpbm6q35deoi0ezz6y9diws,Aloe Qala,PHARMACY,+994992044402,+994992044402,9:00-22:00/7,"Bakı şəh., Xəzər ray., Qala qəs., Qala küç., 15",False,40.47500282,50.10980346,False,2025-06-04T20:13:08.506Z,2025-11-19T12:56:26.965Z,2025-11-19T12:56:27.512Z,az
10107,haf16v3l5daibido0joz9afw,Zeytun 500 Nizami,PHARMACY,+994502515149,,12/7,"Bakı şəh., Nizami ray., H. Əliyev pr., 119",False,40.4220677,49.91641047,False,2025-06-04T20:13:08.403Z,2025-11-19T12:56:30.813Z,2025-11-19T12:56:31.500Z,az
9236,huh88ph6cwbpv6brjx02f28a,Sarğı Aptek,PHARMACY,+994993155588,,,"Bakı ş., Nəsimi r., Mustafa Topçubaşov 24A",False,40.39593,49.83515,False,2025-09-04T11:22:39.126Z,2025-09-16T05:54:22.759Z,2025-09-16T05:54:22.789Z,az
10020,ci42c26eqqs3fer157uwneo3,Kanon Almaz Xaçmaz,PHARMACY,+994554558596;+994233254289,,9:00-21:00/7,"Xaçmaz şəh., N.Nərimanov pr., 47",False,41.46120061,48.79897792,False,2025-06-04T20:13:04.158Z,2025-11-19T12:56:29.032Z,2025-11-19T12:56:29.285Z,az
9893,f8dymjkeyp3vsf1hgb07g5xm,Pharma Store MUM,PHARMACY,+994502517889,,8:00-23:00/7,"Bakı şəh., Səbail ray., Azərbaycan pr., 30",False,40.37321583,49.83301798,False,2025-06-04T20:13:07.830Z,2025-11-19T12:56:23.706Z,2025-11-19T12:56:24.246Z,az
9938,bk5renxmcw7turudzexspdw3,Darçın Binəqədi,PHARMACY,+994992078805;+994124115191,,8:00-01:00/7,"Bakı şəh., Binəqədi ray., C.Ramazonov küç., ev 2B",False,40.46766468,49.82819231,False,2025-06-04T20:13:07.431Z,2025-11-19T12:56:26.413Z,2025-11-19T12:56:26.662Z,az
9964,o4mkehdahjr1dr442tih0l5h,Aloe 28 Mall,PHARMACY,+994552043311,,9:00-22:00/7,"Bakı şəh., Nəsimi ray., Azadlıq pr., 15a/4",False,40.37904703,49.84733825,False,2025-06-04T20:13:07.560Z,2025-11-19T12:56:26.997Z,2025-11-19T12:56:27.259Z,az
9993,mau9hhdhvzc8dauxysa3tmj1,Darçın Yasamal,PHARMACY,+994992078804;+994124338624,,24/7,"Bakı şəh., Yasamal ray., Şərifzadə 273",True,40.38871796,49.80261187,False,2025-06-04T20:13:07.441Z,2025-11-19T12:56:27.660Z,2025-11-19T12:56:28.026Z,az
10083,a1b4fazabfcxj0r6ptrpw166,Kanon Bəyaz Gəncə,PHARMACY,+994554558127;+994222651761,,9:00-18:00/7,"Gəncə şəh., Kəpəz ray., Ş.İ.Xətai pr. ilə V.Xulufu küç. kəsişməsi",False,40.69187284,46.38095432,False,2025-06-04T20:13:03.948Z,2025-11-19T12:56:30.723Z,2025-11-19T12:56:30.994Z,az
10018,zhfquo6el3srveynfob5yfnh,Qusar Dokta 1022,PHARMACY,+994552956646;+994233855929,,,"Qusar şəh., Şərifov küç., 6",False,41.43070042,48.44116804,False,2025-06-04T20:13:08.948Z,2025-11-19T12:56:29.001Z,2025-11-19T12:56:29.256Z,az
9913,uodis4qal6ppq35xdk1h56ye,Kanon Əhmədli,PHARMACY,+994554558578;+994123760361,,8:00-22:00/7,"Bakı şəh., Xətai ray., M.Hadi küç., 41",False,40.38402235,49.9545842,False,2025-06-04T20:13:03.822Z,2025-11-19T12:56:24.969Z,2025-11-19T12:56:25.632Z,az
9954,ravtu8b8hoiqobzl2z6jiinf,Vita Ramana 97,PHARMACY,+994124513766 / +994554574167,,,"Bakı, Sabunçu ray., Ramana qəs., Dadaş Bünyadzadə, Bina 40E",False,40.44228096,49.9748377,False,2025-06-25T08:27:45.118Z,2025-11-19T12:56:26.457Z,2025-11-19T12:56:27.106Z,az
10061,rx0t6ke8cfmcsioh7dgsnaob,Kanon Quba 2,PHARMACY,+994554558850;+994233353589,,9:00-23:00/7,"Quba şəh., H.Əliyev pr.",False,41.36192395,48.52421812,False,2025-06-04T20:13:04.133Z,2025-11-19T12:56:30.018Z,2025-11-19T12:56:30.402Z,az
10103,gnt5d3wt8bhcn5h6xzg4w2as,Kanon 100 Semaşko,PHARMACY,+994554558539;+994124494664,,9:00-21:00/7,"Bakı şəh., Nəsimi ray., M.Mirqasımov küç., 2",False,40.39433047,49.83492203,False,2025-06-04T20:13:03.828Z,2025-11-19T12:56:31.220Z,2025-11-19T12:56:31.509Z,az
10104,quuxo8cna0rcw3zi2ftxnj3d,BUTA 42 Fresko,PHARMACY,+994124981592;+994552515495,,9:00-22:00/7,"Bakı şəh., Nəsimi ray., Nizami küç., 129",False,40.37723732,49.85246135,False,2025-06-04T20:13:03.799Z,2025-11-19T12:56:31.214Z,2025-11-19T12:56:31.522Z,az
10079,cvwqo4apt6ymdwrnhamimgzw,Dədəmin,PHARMACY,+994503972424,+994552797365,10:00-22:00/6,"Gəncə şəh., M.Abbas Abbaszadə küç., (Kukla Teatrın yaxınlığında)",False,40.66923861,46.36397042,False,2025-06-04T20:13:04.197Z,2025-11-19T12:56:30.666Z,2025-11-19T12:56:30.938Z,az
9895,amr3swrvb569deep8794bkg4,Buta 405 Quba,PHARMACY,+994503358981,,,"Quba şəh., H.Əliyev pr., 228A",False,41.36186405,48.52509945,False,2025-06-04T20:13:08.970Z,2025-11-19T12:56:23.580Z,2025-11-19T12:56:24.083Z,az
9963,magtgawwnwyi8e688t2zk3k0,Buta 384,PHARMACY,+994553008197,,,"Şəki şəh., Məmmədəmin Rəsulzadə pros., 864",False,41.19768401,47.17606916,False,2025-06-04T20:13:09.681Z,2025-11-19T12:56:26.853Z,2025-11-19T12:56:27.253Z,az
10106,t4n4qjcvkvz1e4p6sm1o2jtj,Zəfəran Primorsk-2,PHARMACY,+994554558167;+994124466433,,9:00-21:00/7,"Bakı şəh., Qaradağ ray., Sahil qəs., Z.Qasımov pr., 24",False,40.22486278,49.57697337,False,2025-06-04T20:13:03.911Z,2025-11-19T12:56:31.361Z,2025-11-19T12:56:31.571Z,az
10036,bkgvavwia6lcfna2hr4lq1ev,Buta116 Metropark,PHARMACY,+994558055550;+994552508640,,24/7,"Bakı şəh., Nərimanov ray., Təbriz küç., 99",True,40.40407355,49.87301192,False,2025-06-04T20:13:08.494Z,2025-11-19T12:56:29.747Z,2025-11-19T12:56:30.016Z,az
9915,jejage4jf3b70irl3yx9dewh,Zeytun Qəbələ 10,PHARMACY,+994709663659;+994707348899,,8:00-24:00/7,"Qəbələ şəh., H.Əliyev pr., İ.B.Qutkaşınlı küç., 62A",False,40.98184872,47.84937004,False,2025-06-04T20:13:04.076Z,2025-11-19T12:56:25.285Z,2025-11-19T12:56:25.859Z,az
9978,uiz89eh0t4w13fzk85suyoqd,Darçın Asan Xidmət 3,PHARMACY,+994992078810;+994124342559,,24/7,"Bakı şəh., Yasamal ray., N.Hikmət küç., 24",True,40.37932651,49.804757,False,2025-06-04T20:13:07.385Z,2025-11-19T12:56:27.167Z,2025-11-19T12:56:27.596Z,az
10000,wi7hjlxd6c22p9z7xvip1yb4,Medical,PHARMACY,+994554555820;+994124648549,,9:00-22:00/7,"Bakı şəh., Nərimanov ray., Ə.Rəcəbli küç., 1/11",False,40.40919841,49.86263062,False,2025-06-04T20:13:04.156Z,2025-11-19T12:56:28.064Z,2025-11-19T12:56:28.626Z,az
10065,tod87q1vhy7zhzkklwcpddt9,NUR,PHARMACY,+994554559157;+994124902690,,,"Bakı şəh., Xətai ray., Xocalı pr., 34A",False,40.38208697,49.86921112,False,2025-06-04T20:13:03.894Z,2025-11-19T12:56:30.291Z,2025-11-19T12:56:30.533Z,az
10085,eqrcmv45cwmatn8kiorw2ekp,Zəfəran Sumqayıt,PHARMACY,+994554558900;+994186440929,,8:00-21:00/7,"Sumqayıt şəh., H.Əliyev pr., məh. 40",False,40.58379819,49.67317409,False,2025-06-04T20:13:04.036Z,2025-11-19T12:56:30.839Z,2025-11-19T12:56:31.048Z,az
9898,x9os1ltpe0dikbtqo2vtyn6x,Buta 7458,PHARMACY,+994557100533,,,"Gədəbəy ray., H.Əliyev pr., 1A",False,40.57395909,45.8072784,False,2025-06-04T20:13:09.184Z,2025-11-19T12:56:23.762Z,2025-11-19T12:56:24.384Z,az
10017,t6fkwrerwxqqw6in2l6xnu05,Dokta 1020 Xaçmaz,PHARMACY,+994233257823,,,"Xaçmaz şəh., N. Nərimanov küç., 58G",False,41.46198715,48.79938065,False,2025-06-04T20:13:08.948Z,2025-11-19T12:56:29.035Z,2025-11-19T12:56:29.292Z,az
10027,blrsyhoo7i8icp6z1o1vgnoc,Darçın Xırdalan,PHARMACY,+994992078816,,8:00-23:00,"Abşeron ray., H.Əliyev pr., ev C",False,40.45676538,49.73509462,False,2025-06-04T20:13:04.164Z,2025-11-19T12:56:29.148Z,2025-11-19T12:56:29.411Z,az
10044,r3hne47b2u7nb42dzv6i5ddg,Zeytun metro N. Nərimanov 2,PHARMACY,+994502731196,,8:00-23:00/7,"Bakı şəh., Nərimanov ray., Təbriz küç.(Life-centre çıxışı)",False,40.40212419,49.86960026,False,2025-06-04T20:13:03.950Z,2025-11-19T12:56:29.862Z,2025-11-19T12:56:30.166Z,az
10075,k0h4l98r74f7iwlwnas9c0je,Dokta 50 Şəki,PHARMACY,+994556204131,,,"Şəki şəh., M.Ə.Rəsulzadə ilə H.Əliyev küçələrinin kəsişməsi",False,41.20373139,47.17906594,False,2025-06-04T20:13:08.886Z,2025-11-19T12:56:30.510Z,2025-11-19T12:56:30.791Z,az
9922,hqe45lu6kbxces3vsiwrnemo,NEFRON,PHARMACY,+994554555631;+994124921623,,9:00-22:00/7,"Bakı şəh., Səbail ray., Ə.Cavad küç., 21",False,40.36947575,49.833915,False,2025-06-04T20:13:03.870Z,2025-11-19T12:56:25.486Z,2025-11-19T12:56:25.956Z,az
9939,s8vjj6i1w2yfdgr0zb85ts0o,Pharma Store Səhiyyə Nazirliyi,PHARMACY,+994512074674,,8:00-21:00/7,"Bakı şəh., Nəsimi ray., Mərdanov qardaşları küç., 100A",False,40.39242171,49.83297618,False,2025-06-04T20:13:07.185Z,2025-11-19T12:56:26.425Z,2025-11-19T12:56:26.733Z,az
10117,baluqro1omojpzzg9sy6hm2a,Dokta 978 Biləsuvar,PHARMACY,+994103164916;+994252953255,,,"Biləsuvar şəh., H.Əliyev küç.",False,39.45896369,48.54236469,False,2025-06-04T20:13:08.965Z,2025-11-19T12:56:31.624Z,2025-11-19T12:56:31.843Z,az
10109,m1c1q4q6tyxfxis64d6vi7q4,Vita Zabrat 3,PHARMACY,+994125151763 / +994552555116,,,"Bakı şəh., Sabunçu ray., Zabrat qəs., Babək küç. 94A (Ayxan marketin yanı)",False,40.47526299,49.94974184,False,2025-06-25T08:32:06.832Z,2025-11-19T12:56:31.371Z,2025-11-19T12:56:31.635Z,az
10059,kvayd2sv5f58p9hn44cf89cd,Darçın M.Qaşqay,PHARMACY,+994992078803;+994124401431,,24/7,"Bakı şəh., Nəsimi ray., M.Qaşqay küç., 63A",True,40.39258922,49.84306425,False,2025-06-04T20:13:07.384Z,2025-11-19T12:56:30.078Z,2025-11-19T12:56:30.418Z,az
10150,pp159em5ykvemcunjb0ggpgf,Kanon Qazax-2,PHARMACY,+994554558169;+994222951498,,8:00-22:00/7,"Qazax şəh., H.Əliyev pr., 175",False,41.09268913,45.36619201,False,2025-06-04T20:13:04.087Z,2025-11-19T12:56:32.114Z,2025-11-19T12:56:32.602Z,az
9293,gnmznk6hda4p840npxk1w6x5,Aloe AFF Business Center,PHARMACY,0992044434,,,"Nəsimi r-nu, Nizami küç., 705-ci məhəllə, ev 129E",False,40.37659,49.8417,False,2025-10-17T06:45:51.142Z,2025-10-17T06:45:52.012Z,2025-10-17T06:45:52.038Z,az
8860,m15pneqa8s8pg9udqzre4iyu,Aloe + Onlayn Aptek,ONLINE_PHARMACY,+994102657777,+994102657777,,Mobil tətbiqi indi yüklə və 7/24 onlayn çatdırımadan faydalan!,True,,,True,2025-07-18T07:15:38.082Z,2025-07-18T07:44:03.523Z,2025-07-18T07:44:03.544Z,az
10074,urc8b6zxlffbbbee0729jttq,Onlayn Darçın,ONLINE_PHARMACY,+994992078817,+994992078817,09:00-21:00/6,"Həmin gün çatdırılması üçün: Sifariş vaxtı: 08:00-14:00 - həmin gün 14:00-21:00 kimi çatdırılacaq Növbəti gün çatdırılması üçün: Sifariş vaxtı: 14:00-21:00 - sonrakı gün 14:00-21:00 kimi çatdırılacaq
",False,,,False,2025-06-04T20:13:07.382Z,2025-11-19T12:56:30.528Z,2025-11-19T12:56:30.797Z,az
10114,ldf0ufcp12ogyuel54qmzclj,Onlayn Kaspian,ONLINE_PHARMACY,+994513330407;+994124980407,+994513330407,9:00-21:00/6,"Həmin gün çatdırılması üçün: Sifariş vaxtı: 09:00-14:00 - həmin gün 14:00-20:00 kimi çatdırılacaq
Növbəti gün çatdırılması üçün: Sifariş vaxtı: 14:00-21:00 - sonrakı gün 10:00-21:00 kimi çatdırılacaq",False,,,False,2025-06-04T20:13:03.762Z,2025-11-19T12:56:31.111Z,2025-11-19T12:56:31.841Z,az
10098,xv857ll7ev5kyjl13tka58jy,Onlayn Medical City,ONLINE_PHARMACY,+994705942505,+994705942505,09:00-21:00/7,"Həmin gün çatdırılması üçün: Sifariş vaxtı: 09:00-15:00 - həmin gün 14:00-23:00 kimi çatdırılacaq
Növbəti gün çatdırılması üçün: Sifariş vaxtı: 15:00-23:00 - sonrakı gün 09:00-18::00 kimi çatdırılacaq",False,40.409264,49.8670924,False,2025-06-04T20:13:03.796Z,2025-11-19T12:56:31.080Z,2025-11-19T12:56:31.353Z,az
8959,pyf0b8yfv126q40bdqxwrnt1,DÖVLƏT TİBBİ-SOSİAL EKSPERTİZA VƏ REABİLİTASİYA AGENTLİYİ,CLINIC,+994125684625,,,Bakı şəh. Mirmahmud Kazımovski küç. 37,False,40.42,49.82,True,2025-06-17T10:59:29.959Z,2025-07-31T05:41:17.584Z,2025-07-31T05:41:17.618Z,az
9295,aq4nbgode76lwk9ul1zrs6nc,Zəfər Tibb Mərkəzi,CLINIC,+994512906611;+994512906617,,b.e.-ş: 07:00 - 18:00 / bazar: 09:00 - 15:00,Akademik Şəfayət Mehdiyev küç. 129,False,40.38,49.82,True,2025-06-19T06:26:39.869Z,2025-11-12T14:51:51.517Z,2025-11-12T14:51:51.595Z,az
9186,i3598gmmquz8cxlmvlwvkzue,Olimp Hospital,CLINIC,*2100; +994995388899,+994995388899,,"8-10 İnşaatçılar prospekti, Bakı   ",True,40.37587,49.82037,True,2025-08-25T08:19:18.136Z,2025-08-25T08:42:05.481Z,2025-08-25T08:42:05.525Z,az
10055,t3iewk8setcbwsw3dwa7sk4b,MTN Hospital (DTX hospitalı),CLINIC,+994124057911;+994124057912;+994124057913;+994124057972;+994124057911,,,"Bakı şəh., Səbail ray., Badamdar qəs., Məktəbli küç., 1",False,40.3389919,49.803095,False,2025-06-04T20:13:08.000Z,2025-11-19T12:56:29.634Z,2025-11-19T12:56:30.347Z,az
10080,jjxqqy2qn08po7milcvcgd23,Medika Hospital,CLINIC,+994553698707;+994123798707,,,"Bakı şəh., Xətai ray., N.Tusi küç., 22",False,40.36889263,49.96264522,False,2025-06-04T20:13:07.675Z,2025-11-19T12:56:30.655Z,2025-11-19T12:56:30.952Z,az
10142,k3oj7waed4aami2tcem1sb3a,Yeni Gəncə Tibb Mərkəzi (Gəncə şəhəri),CLINIC,+994102308041;+994222540700,,,"Gəncə şəh., Yeni Gəncə qəs., 28 May küç., 23",False,40.6852427,46.3317113,False,2025-06-04T20:13:07.985Z,2025-11-19T12:56:32.119Z,2025-11-19T12:56:32.412Z,az
10156,ctbidntgck36uheb5s9vz92i,Modern Hospital,CLINIC,+994554910949,,,"Bakı şəh., Nizami ray., Babək pr., 85K",False,40.39550586,49.94819867,False,2025-06-04T20:13:06.202Z,2025-11-19T12:56:32.737Z,2025-11-19T12:56:33.082Z,az
9953,zzw8y7jkhrjgyf86pzuayc4v,MİTRİ (Milli İdman Tibb və Reabilitasiya İnstitutu),CLINIC,+994124048310;+994124048311;+994124048312;+994502634075;+994502634077,,,"Bakı şəh., Nərimanov ray., Olimpiya küç., 4A",False,40.3989291,49.8554662,False,2025-06-04T20:13:04.127Z,2025-11-19T12:56:26.628Z,2025-11-19T12:56:27.042Z,az
10019,dfupyif9q4rd7rjw9gebpwa0,EL LAB Klinikası,CLINIC,+994553105204;+994123105204,,,"Bakı şəh., Nərimanov ray., Aşıq Molla Cümə küç., 44",False,40.40800551,49.85996146,False,2025-06-04T20:13:09.075Z,2025-11-19T12:56:29.026Z,2025-11-19T12:56:29.271Z,az
10084,fcnutvriz8nn20cyb32yujcy,Mərkəzi Klinika ambulator (MKX),CLINIC,+994124921092(ext.8102);+994502891092,,,"Bakı şəh., Səbail ray., Z.Əliyeva küç., 5",False,40.36867297,49.83924039,False,2025-06-04T20:13:07.968Z,2025-11-19T12:56:30.688Z,2025-11-19T12:56:31.015Z,az
10160,eackf5uw4oltdaruyxr0axz1,Şirvan Şəhər Mərkəzi Xəstəxanası,CLINIC,(+994) 21 215-03-58 / (+994) 21 215-32-42,,,Şirvan şəh. Nəriman Nərimanov küçəsi.,True,39.95217,48.93691,False,2025-11-20T08:22:50.928Z,2025-11-20T08:22:52.151Z,2025-11-20T08:22:52.229Z,az
9907,x5aibeaol5z79b7808ec6avt,HB Güvən klinikası,CLINIC,+994706677725;+994124364841,,,"Bakı şəh., Binəqədi ray., Atatürk pr., 3078 ilə Ə.Naxçıvani küç. kəsişməsi",False,40.4165842,49.8445817,False,2025-06-04T20:13:06.117Z,2025-11-19T12:56:24.224Z,2025-11-19T12:56:25.442Z,az
9932,y5njlclnqt777gknqoxraoaj,Kəpəz Hospital,CLINIC,+994559900547;+994554556931,+994559900547,,"Bakı şəh., Nəsimi ray., C.Məmmədquluzdə küç., 101A",False,40.39799219,49.82649491,False,2025-06-04T20:13:09.014Z,2025-11-19T12:56:26.108Z,2025-11-19T12:56:26.543Z,az
10124,ksb18arzu6pf539zsv15u103,Mingeçevir Nərgiz Klinikası,CLINIC,+994503587447; +994702742909,,,"Mingəçevir şəh., M.Maqomayev pr., 81B",False,40.76696992,47.04492807,False,2025-06-04T20:13:09.121Z,2025-11-19T12:56:30.905Z,2025-11-19T12:56:31.907Z,az
9874,w8gvjxzts5vr605ya87j4x9l,Nəbz Tibb Mərkəzi,CLINIC,+994513200909;+994124213855,,,"Bakı şəh., Nizami ray., Q.Qarayev pr., 31",False,40.41772518,49.93547196,False,2025-06-04T20:13:06.424Z,2025-11-19T12:56:23.273Z,2025-11-19T12:56:23.744Z,az
9912,f4qq1zj7ztr18ziqaylh41tp,AVICENNA Medical Center Lənkaran,CLINIC,+994507203233,,,"Lənkaran şəh., S.Bayramov küç., 19",False,38.75399882,48.85605364,False,2025-06-04T20:13:08.842Z,2025-11-19T12:56:24.313Z,2025-11-19T12:56:25.557Z,az
9967,wjlj12we6apmi4qmzmmagdkq,"36,6 MED",CLINIC,+994515926366;*0033;+994222528366;+994222522366,,,"Gəncə şəh., Kəpəz ray., Atatürk pr., 120B",False,40.69299165,46.36016102,False,2025-06-04T20:13:06.562Z,2025-11-19T12:56:27.049Z,2025-11-19T12:56:27.387Z,az
9994,gurscqixxjtqu50ca60pmf40,Vital Klinika,CLINIC,+994503122312;+994502661041;+994124035210;+994124035220;+994124375230;,,,"Bakı şəh., Yasamal ray., Yeni Yasamal, D.Bünyatzadə küç., 1.",False,40.38813012,49.79267563,False,2025-06-04T20:13:06.836Z,2025-11-19T12:56:27.903Z,2025-11-19T12:56:28.342Z,az
10090,ppchvr46dzq74rni4clptied,Euromed Özəl Tibb Mərkəzi,CLINIC,+994553009598;+994124319598;+994124319341,,,"Bakı şəh., Nəsimi ray., Cavadxan küç., 17A",False,40.41211158,49.81460739,False,2025-06-04T20:13:06.196Z,2025-11-19T12:56:30.812Z,2025-11-19T12:56:31.169Z,az
10121,xf92m8bxroah5uiw9757q20e,MediClub poliklinika,CLINIC,+994502204811;+994124970911,,,"Bakı şəh., Səbail ray., Ü.Hacıbəyov küç., 119",False,40.37600638,49.85601345,False,2025-06-04T20:13:04.643Z,2025-11-19T12:56:31.654Z,2025-11-19T12:56:31.869Z,az
9875,vxfz396hjcyut6hk971gigl2,Sumqayıt Hospital,CLINIC,+994508000255;+994186568255,,,"Sumqayıt şəh., 12-ci mkr., Çerkassı küç., 181",False,40.563104,49.6846517,False,2025-06-04T20:13:06.681Z,2025-11-19T12:56:23.287Z,2025-11-19T12:56:23.770Z,az
